time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-29 18:27:22+00:00,aacc5b,45.85665428032309,-85.9035415649414,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888838.39,1532888841.89,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:23+00:00,aacc5b,45.849811101363876,-85.89454650878906,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888842.381,1532888842.435,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:24+00:00,aacc5b,45.849811101363876,-85.89454650878906,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888842.381,1532888842.435,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:25+00:00,aacc5b,45.849811101363876,-85.89454650878906,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888842.381,1532888844.515,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:26+00:00,aacc5b,45.849811101363876,-85.89454650878906,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888842.381,1532888844.515,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:27+00:00,aacc5b,45.849811101363876,-85.89454650878906,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888842.381,1532888844.515,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:28+00:00,aacc5b,45.849811101363876,-85.89454650878906,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888842.381,1532888847.792,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:29+00:00,aacc5b,45.839104086665785,-85.88170623779297,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888848.38,1532888848.391,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:30+00:00,aacc5b,45.839104086665785,-85.88170623779297,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888848.38,1532888849.751,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:31+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888850.315,1532888850.786,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:32+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888850.315,1532888850.786,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:33+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.41039554279433,138.21548399174821,0.65024,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888850.315,1532888850.786,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:34+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.0351976725442,141.85555551604702,-0.65024,UAL804,False,False,False,6222,11277.6,11506.2,1532888850.315,1532888853.312,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:35+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.0351976725442,141.85555551604702,-0.65024,UAL804,False,False,False,6222,11277.6,11506.2,1532888850.315,1532888854.175,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:36+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.21291007238307,142.1748821148258,-0.65024,UAL804,False,False,False,6222,11277.6,11506.2,1532888850.315,1532888855.109,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:37+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.21291007238307,142.1748821148258,-0.65024,UAL804,False,False,False,6222,11277.6,11506.2,1532888850.315,1532888855.109,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:38+00:00,aacc5b,45.83564758300781,-85.87778230992757,259.21291007238307,142.1748821148258,-0.65024,UAL804,False,False,False,6222,11277.6,11506.2,1532888850.315,1532888855.109,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:39+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.21291007238307,142.1748821148258,-0.65024,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888858.987,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:40+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888859.965,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:41+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888860.014,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:42+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888860.014,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:43+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888860.014,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:44+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888863.299,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:45+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888863.299,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:46+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888863.299,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:47+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888863.299,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:48+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888863.299,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:49+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888868.215,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:50+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888868.215,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:51+00:00,aacc5b,45.820390087063025,-85.86083221435547,259.1827892493526,142.7434356353283,-0.32512,UAL804,False,False,False,6222,11277.6,11506.2,1532888858.547,1532888868.215,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:52+00:00,aacc5b,45.79711396815413,-85.83576965332031,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888871.133,1532888871.551,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:53+00:00,aacc5b,45.79711396815413,-85.83576965332031,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888871.133,1532888872.688,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:54+00:00,aacc5b,45.79711396815413,-85.83576965332031,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888871.133,1532888872.688,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:55+00:00,aacc5b,45.79711396815413,-85.83576965332031,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888871.133,1532888872.688,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:56+00:00,aacc5b,45.79711396815413,-85.83576965332031,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888871.133,1532888875.587,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:57+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888876.695,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:58+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888876.695,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:27:59+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888878.536,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:00+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888878.536,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:01+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888878.536,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:02+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888881.814,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:03+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888882.098,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:04+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888883.888,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:05+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888883.888,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:06+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.1781942398166,143.31206531369156,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888883.888,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:07+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.48587997188037,143.22097583785154,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888886.842,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:08+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.48587997188037,143.22097583785154,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888886.842,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:09+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.48587997188037,143.22097583785154,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888888.369,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:10+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.48587997188037,143.22097583785154,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888888.369,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:11+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.79422,143.13010235415598,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888890.988,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:12+00:00,aacc5b,45.78666687011719,-85.82465939405483,259.79422,143.13010235415598,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888891.042,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:13+00:00,aacc5b,45.78666687011719,-85.82465939405483,260.10321199726457,143.03944455083663,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888876.691,1532888892.961,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:14+00:00,aacc5b,45.78666687011719,-85.82465939405483,260.10321199726457,143.03944455083663,0.0,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888876.691,1532888893.875,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:15+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.10321199726457,143.03944455083663,0.0,UAL804,False,False,False,6222,11269.980000000001,11506.2,1532888894.652,1532888894.654,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:16+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.10321199726457,143.03944455083663,0.0,UAL804,False,False,False,6222,11269.980000000001,11506.2,1532888894.652,1532888895.952,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:17+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.10321199726457,143.03944455083663,0.0,UAL804,False,False,False,6222,11269.980000000001,11506.2,1532888894.652,1532888895.952,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:18+00:00,aacc5b,45.75325012207031,-85.78895382764864,259.6923299205835,142.97120004500246,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888894.652,1532888897.706,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:19+00:00,aacc5b,45.75325012207031,-85.78895382764864,259.6923299205835,142.97120004500246,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888894.652,1532888898.916,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:20+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.0024608935943,142.88069610409582,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888894.652,1532888899.794,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:21+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.0024608935943,142.88069610409582,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888894.652,1532888900.71,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:22+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.0024608935943,142.88069610409582,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888894.652,1532888901.592,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:23+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.0024608935943,142.88069610409582,0.0,UAL804,False,False,False,6222,11269.980000000001,11498.580000000002,1532888894.652,1532888901.592,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:24+00:00,aacc5b,45.75325012207031,-85.78895382764864,260.0024608935943,142.88069610409582,0.0,UAL804,False,False,False,6222,11277.6,11498.580000000002,1532888894.652,1532888903.546,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:25+00:00,aacc5b,45.7349853515625,-85.7692588247904,260.0024608935943,142.88069610409582,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888904.368,1532888904.914,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:26+00:00,aacc5b,45.7349853515625,-85.7692588247904,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888904.368,1532888905.892,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:27+00:00,aacc5b,45.7349853515625,-85.7692588247904,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888904.368,1532888905.892,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:28+00:00,aacc5b,45.7349853515625,-85.7692588247904,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888904.368,1532888905.892,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:29+00:00,aacc5b,45.7349853515625,-85.7692588247904,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888904.368,1532888908.91,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:30+00:00,aacc5b,45.72550964355469,-85.7589423947218,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888909.502,1532888909.868,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:31+00:00,aacc5b,45.72550964355469,-85.7589423947218,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888909.502,1532888909.868,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:32+00:00,aacc5b,45.72550964355469,-85.7589423947218,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888909.502,1532888911.365,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:33+00:00,aacc5b,45.72550964355469,-85.7589423947218,260.31323905465723,142.79040803684336,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888909.502,1532888912.78,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:34+00:00,aacc5b,45.717681884765625,-85.7504346894055,260.21562044261105,142.63169375202682,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888913.699,1532888913.702,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:35+00:00,aacc5b,45.717681884765625,-85.7504346894055,260.21562044261105,142.63169375202682,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888913.699,1532888914.256,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:36+00:00,aacc5b,45.717681884765625,-85.7504346894055,260.21562044261105,142.63169375202682,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888913.699,1532888914.256,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:37+00:00,aacc5b,45.71305847167969,-85.74534346417684,260.5281759987807,142.54177774462602,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888916.267,1532888916.328,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:38+00:00,aacc5b,45.71305847167969,-85.74534346417684,260.5281759987807,142.54177774462602,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888916.267,1532888917.845,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:39+00:00,aacc5b,45.71305847167969,-85.74534346417684,260.12000005392787,142.4728615605967,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888916.267,1532888918.788,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:40+00:00,aacc5b,45.707500910354874,-85.73929595947266,260.12000005392787,142.4728615605967,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888919.219,1532888919.44,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:41+00:00,aacc5b,45.707500910354874,-85.73929595947266,260.43368656959944,142.383103700238,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888919.219,1532888920.865,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:42+00:00,aacc5b,45.702301025390625,-85.73355325838412,260.43368656959944,142.383103700238,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888921.955,1532888921.974,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:43+00:00,aacc5b,45.702301025390625,-85.73355325838412,260.34119597506964,142.22431569404534,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888921.955,1532888922.658,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:44+00:00,aacc5b,45.702301025390625,-85.73355325838412,260.6566469599866,142.13493426112976,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888921.955,1532888923.694,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:45+00:00,aacc5b,45.702301025390625,-85.73355325838412,260.7982470952441,141.7285120937687,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888921.955,1532888924.952,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
2018-07-29 18:28:46+00:00,aacc5b,45.702301025390625,-85.73355325838412,260.7982470952441,141.7285120937687,0.0,UAL804,False,False,False,6222,11277.6,11506.2,1532888921.955,1532888925.84,"[-800946956, -800946957]",2018-07-29 18:00:00+00:00,20180730X13125,CEN18LA298,2018-07-29 18:35:00+00:00
