time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,serials,hour,EventID,NTSB_Number,EventTimeUTC
2018-07-22 15:01:28+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271683.861,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:29+00:00,0d0979,28.437240600585938,-106.81415264423075,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271678.267,1532271683.861,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:30+00:00,0d0979,28.42903266518803,-106.83891745174633,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271689.09,1532271689.09,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:31+00:00,0d0979,28.42903266518803,-106.83891745174633,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271689.09,1532271689.09,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:32+00:00,0d0979,28.42903266518803,-106.83891745174633,237.83397651118878,249.48747055395813,0.32512,LET7256,False,False,False,,12192,12961.62,1532271689.09,1532271689.09,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:33+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:34+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:35+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:36+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
2018-07-22 15:01:37+00:00,0d0979,28.42903266518803,-106.83891745174633,238.4962605934416,249.41502482603937,0.0,LET7256,False,False,False,,12192,12969.24,1532271689.09,1532271692.903,[-2139411410],2018-07-22 15:00:00+00:00,20180801X03545,CEN18WA305,2018-07-22 15:00:00+00:00
